Entity,Code,Year,Earthquake deaths (NGDC-NOAA)
Sudan,SDN,1677,0
Sudan,SDN,1679,0
Sudan,SDN,1680,0
Sudan,SDN,1683,0
Sudan,SDN,1687,0
Sudan,SDN,1688,0
Sudan,SDN,1692,0
Sudan,SDN,1693,0
Sudan,SDN,1694,0
Sudan,SDN,1695,0
Sudan,SDN,1700,0
Sudan,SDN,1703,0
Sudan,SDN,1704,0
Sudan,SDN,1707,0
Sudan,SDN,1709,0
Sudan,SDN,1711,0
Sudan,SDN,1713,0
Sudan,SDN,1714,0
Sudan,SDN,1716,0
Sudan,SDN,1718,0
Sudan,SDN,1721,0
Sudan,SDN,1725,0
Sudan,SDN,1726,0
Sudan,SDN,1727,0
Sudan,SDN,1730,0
Sudan,SDN,1732,0
Sudan,SDN,1736,0
Sudan,SDN,1737,0
Sudan,SDN,1738,0
Sudan,SDN,1739,0
Sudan,SDN,1746,0
Sudan,SDN,1748,0
Sudan,SDN,1750,0
Sudan,SDN,1751,0
Sudan,SDN,1754,0
Sudan,SDN,1755,0
Sudan,SDN,1757,0
Sudan,SDN,1758,0
Sudan,SDN,1761,0
Sudan,SDN,1762,0
Sudan,SDN,1763,0
Sudan,SDN,1765,0
Sudan,SDN,1766,0
Sudan,SDN,1770,0
Sudan,SDN,1771,0
Sudan,SDN,1773,0
Sudan,SDN,1780,0
Sudan,SDN,1781,0
Sudan,SDN,1782,0
Sudan,SDN,1783,0
Sudan,SDN,1784,0
Sudan,SDN,1785,0
Sudan,SDN,1786,0
Sudan,SDN,1787,0
Sudan,SDN,1788,0
Sudan,SDN,1790,0
Sudan,SDN,1791,0
Sudan,SDN,1792,0
Sudan,SDN,1793,0
Sudan,SDN,1797,0
Sudan,SDN,1799,0
Sudan,SDN,1802,0
Sudan,SDN,1804,0
Sudan,SDN,1808,0
Sudan,SDN,1810,0
Sudan,SDN,1811,0
Sudan,SDN,1812,0
Sudan,SDN,1814,0
Sudan,SDN,1815,0
Sudan,SDN,1816,0
Sudan,SDN,1818,0
Sudan,SDN,1819,0
Sudan,SDN,1820,0
Sudan,SDN,1821,0
Sudan,SDN,1822,0
Sudan,SDN,1825,0
Sudan,SDN,1827,0
Sudan,SDN,1828,0
Sudan,SDN,1829,0
Sudan,SDN,1830,0
Sudan,SDN,1831,0
Sudan,SDN,1833,0
Sudan,SDN,1834,0
Sudan,SDN,1835,0
Sudan,SDN,1837,0
Sudan,SDN,1839,0
Sudan,SDN,1840,0
Sudan,SDN,1842,0
Sudan,SDN,1843,0
Sudan,SDN,1844,0
Sudan,SDN,1845,0
Sudan,SDN,1846,0
Sudan,SDN,1847,0
Sudan,SDN,1848,0
Sudan,SDN,1850,0
Sudan,SDN,1851,0
Sudan,SDN,1852,0
Sudan,SDN,1853,0
Sudan,SDN,1854,0
Sudan,SDN,1855,0
Sudan,SDN,1856,0
Sudan,SDN,1857,0
Sudan,SDN,1858,0
Sudan,SDN,1859,0
Sudan,SDN,1861,0
Sudan,SDN,1862,0
Sudan,SDN,1863,0
Sudan,SDN,1864,0
Sudan,SDN,1865,0
Sudan,SDN,1866,0
Sudan,SDN,1867,0
Sudan,SDN,1868,0
Sudan,SDN,1869,0
Sudan,SDN,1870,0
Sudan,SDN,1872,0
Sudan,SDN,1874,0
Sudan,SDN,1875,0
Sudan,SDN,1877,0
Sudan,SDN,1878,0
Sudan,SDN,1879,0
Sudan,SDN,1880,0
Sudan,SDN,1881,0
Sudan,SDN,1882,0
Sudan,SDN,1883,0
Sudan,SDN,1884,0
Sudan,SDN,1885,0
Sudan,SDN,1886,0
Sudan,SDN,1887,0
Sudan,SDN,1888,0
Sudan,SDN,1889,0
Sudan,SDN,1890,0
Sudan,SDN,1891,0
Sudan,SDN,1893,0
Sudan,SDN,1894,0
Sudan,SDN,1895,0
Sudan,SDN,1896,0
Sudan,SDN,1897,0
Sudan,SDN,1898,0
Sudan,SDN,1899,0
Sudan,SDN,1900,0
Sudan,SDN,1901,0
Sudan,SDN,1902,0
Sudan,SDN,1903,0
Sudan,SDN,1904,0
Sudan,SDN,1905,0
Sudan,SDN,1906,0
Sudan,SDN,1907,0
Sudan,SDN,1908,0
Sudan,SDN,1909,0
Sudan,SDN,1910,0
Sudan,SDN,1911,0
Sudan,SDN,1912,0
Sudan,SDN,1913,0
Sudan,SDN,1914,0
Sudan,SDN,1915,0
Sudan,SDN,1916,0
Sudan,SDN,1917,0
Sudan,SDN,1918,0
Sudan,SDN,1920,0
Sudan,SDN,1922,0
Sudan,SDN,1923,0
Sudan,SDN,1924,0
Sudan,SDN,1925,0
Sudan,SDN,1926,0
Sudan,SDN,1927,0
Sudan,SDN,1928,0
Sudan,SDN,1929,0
Sudan,SDN,1930,0
Sudan,SDN,1931,0
Sudan,SDN,1932,0
Sudan,SDN,1933,0
Sudan,SDN,1934,0
Sudan,SDN,1935,0
Sudan,SDN,1936,0
Sudan,SDN,1937,0
Sudan,SDN,1938,0
Sudan,SDN,1939,0
Sudan,SDN,1940,0
Sudan,SDN,1941,0
Sudan,SDN,1942,0
Sudan,SDN,1943,0
Sudan,SDN,1944,0
Sudan,SDN,1945,0
Sudan,SDN,1946,0
Sudan,SDN,1947,0
Sudan,SDN,1948,0
Sudan,SDN,1949,0
Sudan,SDN,1950,0
Sudan,SDN,1951,0
Sudan,SDN,1952,0
Sudan,SDN,1953,0
Sudan,SDN,1954,0
Sudan,SDN,1955,0
Sudan,SDN,1956,0
Sudan,SDN,1957,0
Sudan,SDN,1958,0
Sudan,SDN,1959,0
Sudan,SDN,1960,0
Sudan,SDN,1961,0
Sudan,SDN,1962,0
Sudan,SDN,1963,0
Sudan,SDN,1964,0
Sudan,SDN,1965,0
Sudan,SDN,1966,0
Sudan,SDN,1967,0
Sudan,SDN,1968,0
Sudan,SDN,1969,0
Sudan,SDN,1970,0
Sudan,SDN,1971,0
Sudan,SDN,1972,0
Sudan,SDN,1973,0
Sudan,SDN,1974,0
Sudan,SDN,1975,0
Sudan,SDN,1976,0
Sudan,SDN,1977,0
Sudan,SDN,1978,0
Sudan,SDN,1979,0
Sudan,SDN,1980,0
Sudan,SDN,1981,0
Sudan,SDN,1982,0
Sudan,SDN,1983,0
Sudan,SDN,1984,0
Sudan,SDN,1985,0
Sudan,SDN,1986,0
Sudan,SDN,1987,0
Sudan,SDN,1988,0
Sudan,SDN,1989,0
Sudan,SDN,1990,31
Sudan,SDN,1991,0
Sudan,SDN,1992,0
Sudan,SDN,1993,2
Sudan,SDN,1994,0
Sudan,SDN,1995,0
Sudan,SDN,1996,0
Sudan,SDN,1997,0
Sudan,SDN,1998,0
Sudan,SDN,1999,0
Sudan,SDN,2000,0
Sudan,SDN,2001,0
Sudan,SDN,2002,0
Sudan,SDN,2003,0
Sudan,SDN,2004,0
Sudan,SDN,2005,0
Sudan,SDN,2006,0
Sudan,SDN,2007,0
Sudan,SDN,2008,0
Sudan,SDN,2009,0
Sudan,SDN,2010,0
Sudan,SDN,2011,0
Sudan,SDN,2012,0
Sudan,SDN,2013,0
Sudan,SDN,2014,0
Sudan,SDN,2015,0
Sudan,SDN,2016,0
Sudan,SDN,2017,0
Switzerland,CHE,1500,0
Switzerland,CHE,1501,0
Switzerland,CHE,1502,0
Switzerland,CHE,1509,0
Switzerland,CHE,1511,0
Switzerland,CHE,1515,0
Switzerland,CHE,1531,0
Switzerland,CHE,1542,0
Switzerland,CHE,1551,0
Switzerland,CHE,1556,0
Switzerland,CHE,1560,0
Switzerland,CHE,1561,0
Switzerland,CHE,1564,0
Switzerland,CHE,1568,0
Switzerland,CHE,1570,0
Switzerland,CHE,1575,0
Switzerland,CHE,1579,0
Switzerland,CHE,1584,100
Switzerland,CHE,1586,0
Switzerland,CHE,1587,0
Switzerland,CHE,1596,0
Switzerland,CHE,1597,0
Switzerland,CHE,1600,0
Switzerland,CHE,1601,9
Switzerland,CHE,1604,0
Switzerland,CHE,1605,0
Switzerland,CHE,1606,0
Switzerland,CHE,1609,0
Switzerland,CHE,1611,0
Switzerland,CHE,1613,0
Switzerland,CHE,1616,0
Switzerland,CHE,1618,0
Switzerland,CHE,1619,0
Switzerland,CHE,1622,0
Switzerland,CHE,1626,0
Switzerland,CHE,1627,0
Switzerland,CHE,1628,0
Switzerland,CHE,1631,0
Switzerland,CHE,1633,0
Switzerland,CHE,1634,0
Switzerland,CHE,1636,0
Switzerland,CHE,1638,0
Switzerland,CHE,1640,0
Switzerland,CHE,1644,0
Switzerland,CHE,1645,0
Switzerland,CHE,1647,0
Switzerland,CHE,1649,0
Switzerland,CHE,1652,0
Switzerland,CHE,1654,0
Switzerland,CHE,1657,0
Switzerland,CHE,1659,0
Switzerland,CHE,1660,0
Switzerland,CHE,1662,0
Switzerland,CHE,1664,0
Switzerland,CHE,1666,0
Switzerland,CHE,1667,0
Switzerland,CHE,1668,0
Switzerland,CHE,1672,0
Switzerland,CHE,1673,0
Switzerland,CHE,1674,0
Switzerland,CHE,1677,0
Switzerland,CHE,1679,0
Switzerland,CHE,1680,0
Switzerland,CHE,1683,0
Switzerland,CHE,1687,0
Switzerland,CHE,1688,0
Switzerland,CHE,1692,0
Switzerland,CHE,1693,0
Switzerland,CHE,1694,0
Switzerland,CHE,1695,0
Switzerland,CHE,1700,0
Switzerland,CHE,1703,0
Switzerland,CHE,1704,0
Switzerland,CHE,1707,0
Switzerland,CHE,1709,0
Switzerland,CHE,1711,0
Switzerland,CHE,1713,0
Switzerland,CHE,1714,0
Switzerland,CHE,1716,0
Switzerland,CHE,1718,0
Switzerland,CHE,1721,0
Switzerland,CHE,1725,0
Switzerland,CHE,1726,0
Switzerland,CHE,1727,0
Switzerland,CHE,1730,0
Switzerland,CHE,1732,0
Switzerland,CHE,1736,0
Switzerland,CHE,1737,0
Switzerland,CHE,1738,0
Switzerland,CHE,1739,0
Switzerland,CHE,1746,0
Switzerland,CHE,1748,0
Switzerland,CHE,1750,0
Switzerland,CHE,1751,0
Switzerland,CHE,1754,0
Switzerland,CHE,1755,0
Switzerland,CHE,1757,0
Switzerland,CHE,1758,0
Switzerland,CHE,1761,0
Switzerland,CHE,1762,0
Switzerland,CHE,1763,0
Switzerland,CHE,1765,0
Switzerland,CHE,1766,0
Switzerland,CHE,1770,0
Switzerland,CHE,1771,0
Switzerland,CHE,1773,0
Switzerland,CHE,1780,0
Switzerland,CHE,1781,0
Switzerland,CHE,1782,0
Switzerland,CHE,1783,0
Switzerland,CHE,1784,0
Switzerland,CHE,1785,0
Switzerland,CHE,1786,0
Switzerland,CHE,1787,0
Switzerland,CHE,1788,0
Switzerland,CHE,1790,0
Switzerland,CHE,1791,0
Switzerland,CHE,1792,0
Switzerland,CHE,1793,0
Switzerland,CHE,1797,0
Switzerland,CHE,1799,0
Switzerland,CHE,1802,0
Switzerland,CHE,1804,0
Switzerland,CHE,1808,0
Switzerland,CHE,1810,0
Switzerland,CHE,1811,0
Switzerland,CHE,1812,0
Switzerland,CHE,1814,0
Switzerland,CHE,1815,0
Switzerland,CHE,1816,0
Switzerland,CHE,1818,0
Switzerland,CHE,1819,0
Switzerland,CHE,1820,0
Switzerland,CHE,1821,0
Switzerland,CHE,1822,0
Switzerland,CHE,1825,0
Switzerland,CHE,1827,0
Switzerland,CHE,1828,0
Switzerland,CHE,1829,0
Switzerland,CHE,1830,0
Switzerland,CHE,1831,0
Switzerland,CHE,1833,0
Switzerland,CHE,1834,0
Switzerland,CHE,1835,0
Switzerland,CHE,1837,0
Switzerland,CHE,1839,0
Switzerland,CHE,1840,0
Switzerland,CHE,1842,0
Switzerland,CHE,1843,0
Switzerland,CHE,1844,0
Switzerland,CHE,1845,0
Switzerland,CHE,1846,0
Switzerland,CHE,1847,0
Switzerland,CHE,1848,0
Switzerland,CHE,1850,0
Switzerland,CHE,1851,0
Switzerland,CHE,1852,0
Switzerland,CHE,1853,0
Switzerland,CHE,1854,0
Switzerland,CHE,1855,0
Switzerland,CHE,1856,0
Switzerland,CHE,1857,0
Switzerland,CHE,1858,0
Switzerland,CHE,1859,0
Switzerland,CHE,1861,0
Switzerland,CHE,1862,0
Switzerland,CHE,1863,0
Switzerland,CHE,1864,0
Switzerland,CHE,1865,0
Switzerland,CHE,1866,0
Switzerland,CHE,1867,0
Switzerland,CHE,1868,0
Switzerland,CHE,1869,0
Switzerland,CHE,1870,0
Switzerland,CHE,1872,0
Switzerland,CHE,1874,0
Switzerland,CHE,1875,0
Switzerland,CHE,1877,0
Switzerland,CHE,1878,0
Switzerland,CHE,1879,0
Switzerland,CHE,1880,0
Switzerland,CHE,1881,0
Switzerland,CHE,1882,0
Switzerland,CHE,1883,0
Switzerland,CHE,1884,0
Switzerland,CHE,1885,0
Switzerland,CHE,1886,0
Switzerland,CHE,1887,0
Switzerland,CHE,1888,0
Switzerland,CHE,1889,0
Switzerland,CHE,1890,0
Switzerland,CHE,1891,0
Switzerland,CHE,1893,0
Switzerland,CHE,1894,0
Switzerland,CHE,1895,0
Switzerland,CHE,1896,0
Switzerland,CHE,1897,0
Switzerland,CHE,1898,0
Switzerland,CHE,1899,0
Switzerland,CHE,1900,0
Switzerland,CHE,1901,0
Switzerland,CHE,1902,0
Switzerland,CHE,1903,0
Switzerland,CHE,1904,0
Switzerland,CHE,1905,0
Switzerland,CHE,1906,0
Switzerland,CHE,1907,0
Switzerland,CHE,1908,0
Switzerland,CHE,1909,0
Switzerland,CHE,1910,0
Switzerland,CHE,1911,0
Switzerland,CHE,1912,0
Switzerland,CHE,1913,0
Switzerland,CHE,1914,0
Switzerland,CHE,1915,0
Switzerland,CHE,1916,0
Switzerland,CHE,1917,0
Switzerland,CHE,1918,0
Switzerland,CHE,1920,0
Switzerland,CHE,1922,0
Switzerland,CHE,1923,0
Switzerland,CHE,1924,0
Switzerland,CHE,1925,0
Switzerland,CHE,1926,0
Switzerland,CHE,1927,0
Switzerland,CHE,1928,0
Switzerland,CHE,1929,0
Switzerland,CHE,1930,0
Switzerland,CHE,1931,0
Switzerland,CHE,1932,0
Switzerland,CHE,1933,0
Switzerland,CHE,1934,0
Switzerland,CHE,1935,0
Switzerland,CHE,1936,0
Switzerland,CHE,1937,0
Switzerland,CHE,1938,0
Switzerland,CHE,1939,0
Switzerland,CHE,1940,0
Switzerland,CHE,1941,0
Switzerland,CHE,1942,0
Switzerland,CHE,1943,0
Switzerland,CHE,1944,0
Switzerland,CHE,1945,0
Switzerland,CHE,1946,0
Switzerland,CHE,1947,0
Switzerland,CHE,1948,0
Switzerland,CHE,1949,0
Switzerland,CHE,1950,0
Switzerland,CHE,1951,0
Switzerland,CHE,1952,0
Switzerland,CHE,1953,0
Switzerland,CHE,1954,0
Switzerland,CHE,1955,0
Switzerland,CHE,1956,0
Switzerland,CHE,1957,0
Switzerland,CHE,1958,0
Switzerland,CHE,1959,0
Switzerland,CHE,1960,0
Switzerland,CHE,1961,0
Switzerland,CHE,1962,0
Switzerland,CHE,1963,0
Switzerland,CHE,1964,0
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0
Switzerland,CHE,1997,0
Switzerland,CHE,1998,0
Switzerland,CHE,1999,0
Switzerland,CHE,2000,0
Switzerland,CHE,2001,0
Switzerland,CHE,2002,0
Switzerland,CHE,2003,0
Switzerland,CHE,2004,0
Switzerland,CHE,2005,0
Switzerland,CHE,2006,0
Switzerland,CHE,2007,0
Switzerland,CHE,2008,0
Switzerland,CHE,2009,0
Switzerland,CHE,2010,0
Switzerland,CHE,2011,0
Switzerland,CHE,2012,0
Switzerland,CHE,2013,0
Switzerland,CHE,2014,0
Switzerland,CHE,2015,0
Switzerland,CHE,2016,0
Switzerland,CHE,2017,0
Syria,SYR,1500,0
Syria,SYR,1501,0
Syria,SYR,1502,0
Syria,SYR,1509,0
Syria,SYR,1511,0
Syria,SYR,1515,0
Syria,SYR,1531,0
Syria,SYR,1542,0
Syria,SYR,1551,0
Syria,SYR,1556,0
Syria,SYR,1560,0
Syria,SYR,1561,0
Syria,SYR,1564,0
Syria,SYR,1568,0
Syria,SYR,1570,0
Syria,SYR,1575,0
Syria,SYR,1579,0
Syria,SYR,1584,0
Syria,SYR,1586,0
Syria,SYR,1587,0
Syria,SYR,1596,0
Syria,SYR,1597,0
Syria,SYR,1600,0
Syria,SYR,1601,0
Syria,SYR,1604,0
Syria,SYR,1605,0
Syria,SYR,1606,0
Syria,SYR,1609,0
Syria,SYR,1611,0
Syria,SYR,1613,0
Syria,SYR,1616,0
Syria,SYR,1618,0
Syria,SYR,1619,0
Syria,SYR,1622,0
Syria,SYR,1626,0
Syria,SYR,1627,0
Syria,SYR,1628,0
Syria,SYR,1631,0
Syria,SYR,1633,0
Syria,SYR,1634,0
Syria,SYR,1636,0
Syria,SYR,1638,0
Syria,SYR,1640,0
Syria,SYR,1644,0
Syria,SYR,1645,0
Syria,SYR,1647,0
Syria,SYR,1649,0
Syria,SYR,1652,0
Syria,SYR,1654,0
Syria,SYR,1657,0
Syria,SYR,1659,0
Syria,SYR,1660,0
Syria,SYR,1662,0
Syria,SYR,1664,0
Syria,SYR,1666,0
Syria,SYR,1667,0
Syria,SYR,1668,0
Syria,SYR,1672,0
Syria,SYR,1673,0
Syria,SYR,1674,0
Syria,SYR,1677,0
Syria,SYR,1679,0
Syria,SYR,1680,0
Syria,SYR,1683,0
Syria,SYR,1687,0
Syria,SYR,1688,0
Syria,SYR,1692,0
Syria,SYR,1693,0
Syria,SYR,1694,0
Syria,SYR,1695,0
Syria,SYR,1700,0
Syria,SYR,1703,0
Syria,SYR,1704,0
Syria,SYR,1707,0
Syria,SYR,1709,0
Syria,SYR,1711,0
Syria,SYR,1713,0
Syria,SYR,1714,0
Syria,SYR,1716,0
Syria,SYR,1718,0
Syria,SYR,1721,0
Syria,SYR,1725,0
Syria,SYR,1726,0
Syria,SYR,1727,0
Syria,SYR,1730,0
Syria,SYR,1732,0
Syria,SYR,1736,0
Syria,SYR,1737,0
Syria,SYR,1738,0
Syria,SYR,1739,0
Syria,SYR,1746,0
Syria,SYR,1748,0
Syria,SYR,1750,0
Syria,SYR,1751,0
Syria,SYR,1754,0
Syria,SYR,1755,0
Syria,SYR,1757,0
Syria,SYR,1758,0
Syria,SYR,1761,0
Syria,SYR,1762,0
Syria,SYR,1763,0
Syria,SYR,1765,0
Syria,SYR,1766,0
Syria,SYR,1770,0
Syria,SYR,1771,0
Syria,SYR,1773,0
Syria,SYR,1780,0
Syria,SYR,1781,0
Syria,SYR,1782,0
Syria,SYR,1783,0
Syria,SYR,1784,0
Syria,SYR,1785,0
Syria,SYR,1786,0
Syria,SYR,1787,0
Syria,SYR,1788,0
Syria,SYR,1790,0
Syria,SYR,1791,0
Syria,SYR,1792,0
Syria,SYR,1793,0
Syria,SYR,1797,0
Syria,SYR,1799,0
Syria,SYR,1802,0
Syria,SYR,1804,0
Syria,SYR,1808,0
Syria,SYR,1810,0
Syria,SYR,1811,0
Syria,SYR,1812,0
Syria,SYR,1814,0
Syria,SYR,1815,0
Syria,SYR,1816,0
Syria,SYR,1818,0
Syria,SYR,1819,0
Syria,SYR,1820,0
Syria,SYR,1821,0
Syria,SYR,1822,0
Syria,SYR,1825,0
Syria,SYR,1827,0
Syria,SYR,1828,0
Syria,SYR,1829,0
Syria,SYR,1830,0
Syria,SYR,1831,0
Syria,SYR,1833,0
Syria,SYR,1834,0
Syria,SYR,1835,0
Syria,SYR,1837,0
Syria,SYR,1839,0
Syria,SYR,1840,0
Syria,SYR,1842,0
Syria,SYR,1843,0
Syria,SYR,1844,0
Syria,SYR,1845,0
Syria,SYR,1846,0
Syria,SYR,1847,0
Syria,SYR,1848,0
Syria,SYR,1850,0
Syria,SYR,1851,0
Syria,SYR,1852,0
Syria,SYR,1853,0
Syria,SYR,1854,0
Syria,SYR,1855,0
Syria,SYR,1856,0
Syria,SYR,1857,0
Syria,SYR,1858,0
Syria,SYR,1859,0
Syria,SYR,1861,0
Syria,SYR,1862,0
Syria,SYR,1863,0
Syria,SYR,1864,0
Syria,SYR,1865,0
Syria,SYR,1866,0
Syria,SYR,1867,0
Syria,SYR,1868,0
Syria,SYR,1869,0
Syria,SYR,1870,0
Syria,SYR,1872,0
Syria,SYR,1874,0
Syria,SYR,1875,0
Syria,SYR,1877,0
Syria,SYR,1878,0
Syria,SYR,1879,0
Syria,SYR,1880,0
Syria,SYR,1881,0
Syria,SYR,1882,0
Syria,SYR,1883,0
Syria,SYR,1884,0
Syria,SYR,1885,0
Syria,SYR,1886,0
Syria,SYR,1887,0
Syria,SYR,1888,0
Syria,SYR,1889,0
Syria,SYR,1890,0
Syria,SYR,1891,0
Syria,SYR,1893,0
Syria,SYR,1894,0
Syria,SYR,1895,0
Syria,SYR,1896,0
Syria,SYR,1897,0
Syria,SYR,1898,0
Syria,SYR,1899,0
Syria,SYR,1900,0
Syria,SYR,1901,0
Syria,SYR,1902,0
Syria,SYR,1903,0
Syria,SYR,1904,0
Syria,SYR,1905,0
Syria,SYR,1906,0
Syria,SYR,1907,0
Syria,SYR,1908,0
Syria,SYR,1909,0
Syria,SYR,1910,0
Syria,SYR,1911,0
Syria,SYR,1912,0
Syria,SYR,1913,0
Syria,SYR,1914,0
Syria,SYR,1915,0
Syria,SYR,1916,0
Syria,SYR,1917,0
Syria,SYR,1918,0
Syria,SYR,1920,0
Syria,SYR,1922,0
Syria,SYR,1923,0
Syria,SYR,1924,0
Syria,SYR,1925,0
Syria,SYR,1926,0
Syria,SYR,1927,0
Syria,SYR,1928,0
Syria,SYR,1929,0
Syria,SYR,1930,0
Syria,SYR,1931,0
Syria,SYR,1932,0
Syria,SYR,1933,0
Syria,SYR,1934,0
Syria,SYR,1935,0
Syria,SYR,1936,0
Syria,SYR,1937,0
Syria,SYR,1938,0
Syria,SYR,1939,0
Syria,SYR,1940,0
Syria,SYR,1941,0
Syria,SYR,1942,0
Syria,SYR,1943,0
Syria,SYR,1944,0
Syria,SYR,1945,0
Syria,SYR,1946,0
Syria,SYR,1947,0
Syria,SYR,1948,0
Syria,SYR,1949,0
Syria,SYR,1950,0
Syria,SYR,1951,0
Syria,SYR,1952,0
Syria,SYR,1953,0
Syria,SYR,1954,0
Syria,SYR,1955,0
Syria,SYR,1956,0
Syria,SYR,1957,0
Syria,SYR,1958,0
Syria,SYR,1959,0
Syria,SYR,1960,0
Syria,SYR,1961,0
Syria,SYR,1962,0
Syria,SYR,1963,0
Syria,SYR,1964,0
Syria,SYR,1965,0
Syria,SYR,1966,0
Syria,SYR,1967,0
Syria,SYR,1968,0
Syria,SYR,1969,0
Syria,SYR,1970,0
Syria,SYR,1971,0
Syria,SYR,1972,0
Syria,SYR,1973,0
Syria,SYR,1974,0
Syria,SYR,1975,0
Syria,SYR,1976,0
Syria,SYR,1977,0
Syria,SYR,1978,0
Syria,SYR,1979,0
Syria,SYR,1980,0
Syria,SYR,1981,0
Syria,SYR,1982,0
Syria,SYR,1983,0
Syria,SYR,1984,0
Syria,SYR,1985,0
Syria,SYR,1986,0
Syria,SYR,1987,0
Syria,SYR,1988,0
Syria,SYR,1989,0
Syria,SYR,1990,0
Syria,SYR,1991,0
Syria,SYR,1992,0
Syria,SYR,1993,0
Syria,SYR,1994,0
Syria,SYR,1995,0
Syria,SYR,1996,0
Syria,SYR,1997,0
Syria,SYR,1998,0
Syria,SYR,1999,0
Syria,SYR,2000,0
Syria,SYR,2001,0
Syria,SYR,2002,0
Syria,SYR,2003,0
Syria,SYR,2004,0
Syria,SYR,2005,0
Syria,SYR,2006,0
Syria,SYR,2007,0
Syria,SYR,2008,0
Syria,SYR,2009,0
Syria,SYR,2010,0
Syria,SYR,2011,0
Syria,SYR,2012,0
Syria,SYR,2013,0
Syria,SYR,2014,0
Syria,SYR,2015,0
Syria,SYR,2016,0
Syria,SYR,2017,0
Taiwan,TWN,1500,0
Taiwan,TWN,1501,0
Taiwan,TWN,1502,0
Taiwan,TWN,1509,0
Taiwan,TWN,1511,0
Taiwan,TWN,1515,0
Taiwan,TWN,1531,0
Taiwan,TWN,1542,0
Taiwan,TWN,1551,0
Taiwan,TWN,1556,0
Taiwan,TWN,1560,0
Taiwan,TWN,1561,0
Taiwan,TWN,1564,0
Taiwan,TWN,1568,0
Taiwan,TWN,1570,0
Taiwan,TWN,1575,0
Taiwan,TWN,1579,0
Taiwan,TWN,1584,0
Taiwan,TWN,1586,0
Taiwan,TWN,1587,0
Taiwan,TWN,1596,0
Taiwan,TWN,1597,0
Taiwan,TWN,1600,0
Taiwan,TWN,1601,0
Taiwan,TWN,1604,0
Taiwan,TWN,1605,0
Taiwan,TWN,1606,0
Taiwan,TWN,1609,0
Taiwan,TWN,1611,0
Taiwan,TWN,1613,0
Taiwan,TWN,1616,0
Taiwan,TWN,1618,0
Taiwan,TWN,1619,0
Taiwan,TWN,1622,0
Taiwan,TWN,1626,0
Taiwan,TWN,1627,0
Taiwan,TWN,1628,0
Taiwan,TWN,1631,0
Taiwan,TWN,1633,0
Taiwan,TWN,1634,0
Taiwan,TWN,1636,0
Taiwan,TWN,1638,0
Taiwan,TWN,1640,0
Taiwan,TWN,1644,0
Taiwan,TWN,1645,0
Taiwan,TWN,1647,0
Taiwan,TWN,1649,0
Taiwan,TWN,1652,0
Taiwan,TWN,1654,0
Taiwan,TWN,1657,0
Taiwan,TWN,1659,0
Taiwan,TWN,1660,0
Taiwan,TWN,1662,0
Taiwan,TWN,1664,0
Taiwan,TWN,1666,0
Taiwan,TWN,1667,0
Taiwan,TWN,1668,0
Taiwan,TWN,1672,0
Taiwan,TWN,1673,0
Taiwan,TWN,1674,0
Taiwan,TWN,1677,0
Taiwan,TWN,1679,0
Taiwan,TWN,1680,0
Taiwan,TWN,1683,0
Taiwan,TWN,1687,0
Taiwan,TWN,1688,0
Taiwan,TWN,1692,0
Taiwan,TWN,1693,0
Taiwan,TWN,1694,0
Taiwan,TWN,1695,0
Taiwan,TWN,1700,0
Taiwan,TWN,1703,0
Taiwan,TWN,1704,0
Taiwan,TWN,1707,0
Taiwan,TWN,1709,0
Taiwan,TWN,1711,0
Taiwan,TWN,1713,0
Taiwan,TWN,1714,0
Taiwan,TWN,1716,0
Taiwan,TWN,1718,0
Taiwan,TWN,1721,2000
Taiwan,TWN,1725,0
Taiwan,TWN,1726,0
Taiwan,TWN,1727,0
Taiwan,TWN,1730,0
Taiwan,TWN,1732,0
Taiwan,TWN,1736,260
Taiwan,TWN,1737,0
Taiwan,TWN,1738,0
Taiwan,TWN,1739,0
Taiwan,TWN,1746,0
Taiwan,TWN,1748,0
Taiwan,TWN,1750,0
Taiwan,TWN,1751,0
Taiwan,TWN,1754,0
Taiwan,TWN,1755,0
Taiwan,TWN,1757,0
Taiwan,TWN,1758,0
Taiwan,TWN,1761,0
Taiwan,TWN,1762,0
Taiwan,TWN,1763,0
Taiwan,TWN,1765,0
Taiwan,TWN,1766,0
Taiwan,TWN,1770,0
Taiwan,TWN,1771,0
